,file_name,label,x1,y1,x2,y2,w_img,h_img,w_box,h_box,x_c,y_c,txt_name,x_c_img,y_c_img,w_box_img,h_box_img
100,009212.jpg,Straight_Knife,550,518,623,595,1225,954,0.05959183673469388,0.08071278825995808,0.47877551020408166,0.5833333333333334,009212.txt,586.5,556.5,73.0,77.0
101,009213.jpg,Straight_Knife,780,672,832,732,1225,954,0.04244897959183674,0.06289308176100629,0.6579591836734694,0.7358490566037735,009213.txt,806.0,702.0,52.0,60.0
102,009214.jpg,Straight_Knife,612,452,680,512,1225,954,0.05551020408163265,0.06289308176100629,0.5273469387755102,0.5052410901467506,009214.txt,646.0,482.00000000000006,68.0,60.0
103,009215.jpg,Straight_Knife,301,494,362,572,1225,954,0.04979591836734694,0.08176100628930817,0.2706122448979592,0.5587002096436059,009215.txt,331.50000000000006,533.0,61.0,78.0
104,009216.jpg,Straight_Knife,668,270,824,369,1225,954,0.1273469387755102,0.10377358490566038,0.6089795918367347,0.33490566037735847,009216.txt,746.0,319.5,156.0,99.0
105,009217.jpg,Straight_Knife,603,411,724,495,1225,954,0.09877551020408164,0.0880503144654088,0.5416326530612245,0.4748427672955975,009217.txt,663.5000000000001,453.0,121.0,84.0
106,009218.jpg,Straight_Knife,396,389,447,603,1225,954,0.04163265306122449,0.22431865828092243,0.34408163265306124,0.519916142557652,009218.txt,421.5,495.99999999999994,51.0,214.0
107,009219.jpg,Straight_Knife,469,384,543,456,1225,954,0.060408163265306125,0.07547169811320754,0.41306122448979593,0.44025157232704404,009219.txt,506.0,420.0,74.0,72.0
108,009220.jpg,Straight_Knife,407,338,475,506,1225,954,0.05551020408163265,0.1761006289308176,0.36,0.44234800838574423,009220.txt,441.0,422.0,68.0,168.0
109,009221.jpg,Straight_Knife,1104,513,1173,598,1225,954,0.0563265306122449,0.08909853249475891,0.9293877551020409,0.5822851153039832,009221.txt,1138.5,555.5,69.0,85.0
110,009223.jpg,Straight_Knife,533,635,741,699,1225,954,0.16979591836734695,0.06708595387840671,0.52,0.69916142557652,009223.txt,637.0,667.0,208.0,64.0
111,009225.jpg,Straight_Knife,627,418,737,469,1225,954,0.08979591836734693,0.05345911949685535,0.556734693877551,0.4648846960167715,009225.txt,682.0,443.5,110.0,51.0
112,009227.jpg,Straight_Knife,822,433,866,499,1225,954,0.035918367346938776,0.06918238993710692,0.6889795918367347,0.48846960167714887,009227.txt,844.0,466.0,44.0,66.0
113,009228.jpg,Straight_Knife,512,485,830,548,1225,954,0.2595918367346939,0.0660377358490566,0.5477551020408163,0.5414046121593291,009228.txt,671.0,516.5,318.0,63.0
114,009232.jpg,Straight_Knife,521,425,837,527,1225,954,0.25795918367346937,0.1069182389937107,0.5542857142857143,0.4989517819706499,009232.txt,679.0,476.0,316.0,102.0
115,009233.jpg,Straight_Knife,573,532,660,632,1225,954,0.07102040816326531,0.10482180293501048,0.503265306122449,0.610062893081761,009233.txt,616.5,582.0,87.0,100.0
116,009234.jpg,Straight_Knife,694,408,786,490,1225,954,0.07510204081632653,0.0859538784067086,0.6040816326530613,0.47064989517819705,009234.txt,740.0,449.0,92.0,82.0
117,009237.jpg,Straight_Knife,595,558,646,612,1225,954,0.04163265306122449,0.05660377358490566,0.5065306122448979,0.6132075471698113,009237.txt,620.5,585.0,51.0,54.0
118,009239.jpg,Straight_Knife,667,493,714,568,1225,954,0.03836734693877551,0.07861635220125786,0.5636734693877551,0.5560796645702306,009239.txt,690.5,530.5,47.0,75.0
119,009242.jpg,Straight_Knife,646,343,703,517,1225,954,0.04653061224489796,0.18238993710691823,0.5506122448979592,0.45073375262054505,009242.txt,674.5000000000001,430.0,57.0,174.0
120,009243.jpg,Straight_Knife,868,255,923,471,1225,954,0.044897959183673466,0.22641509433962265,0.7310204081632653,0.3805031446540881,009243.txt,895.5,363.0,55.0,216.0
121,009247.jpg,Straight_Knife,602,416,667,641,1225,954,0.053061224489795916,0.2358490566037736,0.5179591836734694,0.5539832285115304,009247.txt,634.5,528.5,65.0,225.0
122,009248.jpg,Straight_Knife,753,366,1106,487,1225,954,0.28816326530612246,0.12683438155136267,0.7587755102040816,0.4470649895178197,009248.txt,929.5,426.5,353.0,120.99999999999999
123,009250.jpg,Straight_Knife,120,411,178,638,1225,954,0.0473469387755102,0.2379454926624738,0.12163265306122449,0.54979035639413,009250.txt,149.0,524.5,58.0,227.0
124,009252.jpg,Straight_Knife,823,491,881,603,1225,954,0.0473469387755102,0.11740041928721175,0.6955102040816327,0.5733752620545073,009252.txt,852.0,547.0,58.0,112.0
125,009254.jpg,Straight_Knife,409,491,454,564,1225,954,0.036734693877551024,0.07651991614255765,0.3522448979591837,0.5529350104821803,009254.txt,431.5,527.5,45.00000000000001,73.0
126,009255.jpg,Straight_Knife,861,419,914,492,1225,954,0.04326530612244898,0.07651991614255765,0.7244897959183674,0.47746331236897277,009255.txt,887.5,455.5,53.0,73.0
127,009256.jpg,Straight_Knife,521,316,599,547,1225,954,0.0636734693877551,0.24213836477987422,0.45714285714285713,0.4523060796645702,009256.txt,560.0,431.5,78.0,231.0
128,009259.jpg,Straight_Knife,1004,505,1059,590,1225,954,0.044897959183673466,0.08909853249475891,0.8420408163265306,0.5738993710691824,009259.txt,1031.5,547.5,55.0,85.0
129,009261.jpg,Straight_Knife,671,335,1004,398,1225,954,0.27183673469387754,0.0660377358490566,0.6836734693877551,0.3841719077568134,009261.txt,837.5,366.5,333.0,63.0
130,009262.jpg,Straight_Knife,442,352,522,560,1225,954,0.0653061224489796,0.2180293501048218,0.39346938775510204,0.4779874213836478,009262.txt,482.0,456.0,80.00000000000001,208.0
131,009263.jpg,Straight_Knife,828,378,894,462,1225,954,0.053877551020408164,0.0880503144654088,0.7028571428571428,0.44025157232704404,009263.txt,861.0,420.0,66.0,84.0
132,009264.jpg,Straight_Knife,531,371,585,424,1225,954,0.044081632653061226,0.05555555555555555,0.4555102040816327,0.4166666666666667,009264.txt,558.0,397.5,54.0,53.0
133,009266.jpg,Straight_Knife,689,384,737,568,1225,954,0.03918367346938775,0.1928721174004193,0.5820408163265306,0.4989517819706499,009266.txt,713.0,476.0,48.0,184.0
134,009269.jpg,Straight_Knife,576,330,702,402,1225,954,0.10285714285714286,0.07547169811320754,0.5216326530612245,0.3836477987421384,009269.txt,639.0,366.0,126.0,72.0
135,009272.jpg,Straight_Knife,564,233,779,276,1225,954,0.17551020408163265,0.04507337526205451,0.5481632653061225,0.2667714884696017,009272.txt,671.5,254.5,215.0,43.0
136,009277.jpg,Straight_Knife,642,515,693,579,1225,954,0.04163265306122449,0.06708595387840671,0.5448979591836735,0.5733752620545073,009277.txt,667.5,547.0,51.0,64.0
137,009280.jpg,Straight_Knife,441,392,491,456,1225,954,0.04081632653061224,0.06708595387840671,0.38040816326530613,0.4444444444444444,009280.txt,466.0,424.0,49.99999999999999,64.0
138,009287.jpg,Straight_Knife,583,710,648,777,1225,954,0.053061224489795916,0.07023060796645703,0.5024489795918368,0.7793501048218029,009287.txt,615.5,743.5,65.0,67.0
139,009289.jpg,Straight_Knife,553,501,657,568,1225,954,0.08489795918367347,0.07023060796645703,0.49387755102040815,0.560272536687631,009289.txt,605.0,534.5,104.0,67.0
140,009294.jpg,Straight_Knife,407,540,740,598,1225,954,0.27183673469387754,0.06079664570230608,0.46816326530612246,0.5964360587002097,009294.txt,573.5,569.0,333.0,58.0
141,009295.jpg,Straight_Knife,532,251,862,322,1225,954,0.2693877551020408,0.07442348008385745,0.5689795918367347,0.300314465408805,009295.txt,697.0000000000001,286.5,330.0,71.0
142,009296.jpg,Straight_Knife,678,598,728,744,1225,954,0.04081632653061224,0.1530398322851153,0.5738775510204082,0.7033542976939203,009296.txt,703.0,671.0,49.99999999999999,146.0
143,009297.jpg,Straight_Knife,624,363,688,552,1225,954,0.052244897959183675,0.19811320754716982,0.5355102040816326,0.47955974842767296,009297.txt,656.0,457.5,64.0,189.0
144,009299.jpg,Straight_Knife,734,433,795,676,1225,954,0.04979591836734694,0.25471698113207547,0.6240816326530613,0.5812368972746331,009299.txt,764.5,554.5,61.0,243.0
145,009306.jpg,Straight_Knife,479,571,531,638,1225,954,0.04244897959183674,0.07023060796645703,0.4122448979591837,0.6336477987421384,009306.txt,505.0,604.5,52.0,67.0
146,009307.jpg,Straight_Knife,593,313,678,463,1225,954,0.06938775510204082,0.15723270440251572,0.5187755102040816,0.40670859538784065,009307.txt,635.5,388.0,85.0,150.0
147,009309.jpg,Straight_Knife,520,520,614,604,1225,954,0.07673469387755102,0.0880503144654088,0.46285714285714286,0.589098532494759,009309.txt,567.0,562.0,94.0,84.0
148,009311.jpg,Straight_Knife,370,391,412,573,1225,954,0.03428571428571429,0.19077568134171907,0.31918367346938775,0.5052410901467506,009311.txt,391.0,482.00000000000006,42.0,182.0
149,009314.jpg,Straight_Knife,645,421,676,461,1225,954,0.025306122448979593,0.041928721174004195,0.5391836734693878,0.46226415094339623,009314.txt,660.5,441.0,31.000000000000004,40.0
150,009315.jpg,Straight_Knife,585,633,646,784,1225,954,0.04979591836734694,0.15828092243186584,0.5024489795918368,0.7426624737945493,009315.txt,615.5,708.5,61.0,151.0
151,009317.jpg,Straight_Knife,654,367,692,572,1225,954,0.031020408163265307,0.2148846960167715,0.5493877551020409,0.4921383647798742,009317.txt,673.0,469.5,38.0,205.0
152,009318.jpg,Straight_Knife,740,446,828,525,1225,954,0.07183673469387755,0.08280922431865828,0.64,0.5089098532494759,009318.txt,784.0,485.5,88.0,79.0
153,009319.jpg,Straight_Knife,809,426,880,511,1225,954,0.05795918367346939,0.08909853249475891,0.6893877551020409,0.4910901467505241,009319.txt,844.5000000000001,468.5,71.0,85.0
154,009320.jpg,Straight_Knife,642,460,726,542,1225,954,0.06857142857142857,0.0859538784067086,0.5583673469387755,0.5251572327044025,009320.txt,684.0,501.0,84.0,82.0
155,009321.jpg,Straight_Knife,571,519,675,545,1225,954,0.08489795918367347,0.027253668763102725,0.5085714285714286,0.5576519916142557,009321.txt,623.0,532.0,104.0,26.0
